"id","artist_profile_id","genre_id","album_id","title","duration","file_path","file_mime","file_size","cover_image","released_date","publish_at","is_vip","status","listens","deleted","created_at","updated_at"
"22","2","1",NULL,"Đêm đông lao xao","330","songs/custom/008_dem_dong_lao_xao.mp3","audio/mpeg","5283883","covers/songs/custom/008_dem_dong_lao_xao.jpg","2001-11-15",NULL,"0","published","4540","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"23","2","3",NULL,"Giã từ dĩ vãng","210","songs/custom/009_gia_tu_di_vang.mp3","audio/mpeg","3363360","covers/songs/custom/009_gia_tu_di_vang.jpg","1997-09-05",NULL,"0","published","4956","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"24","2","1",NULL,"Mưa tình yêu","218","songs/custom/010_mua_tinh_yeu.mp3","audio/mpeg","3496271","covers/songs/custom/010_mua_tinh_yeu.jpg","2002-06-10",NULL,"1","published","4437","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"25","2","3",NULL,"Dạ khúc buồn","341","songs/custom/011_da_khuc_buon.mp3","audio/mpeg","5468203","covers/songs/custom/011_da_khuc_buon.jpg","2001-04-12",NULL,"0","published","4346","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"26","2","3",NULL,"Ta chẳng còn ai","294","songs/custom/012_ta_chang_con_ai.mp3","audio/mpeg","4705427","covers/songs/custom/012_ta_chang_con_ai.jpg","1997-12-25",NULL,"0","published","16252","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"27","2","1",NULL,"Hãy để em ra đi","293","songs/custom/013_hay_de_em_ra_di.mp3","audio/mpeg","4691216","covers/songs/custom/013_hay_de_em_ra_di.jpg","2003-02-14",NULL,"0","published","4451","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"28","2","3",NULL,"Khi giấc mơ về","280","songs/custom/014_khi_giac_mo_ve.mp3","audio/mpeg","4484745","covers/songs/custom/014_khi_giac_mo_ve.jpg","2002-10-20",NULL,"0","published","4518","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"29","3","1",NULL,"Liều thuốc cho trái tim","215","songs/custom/015_lieu_thuoc_cho_trai_tim.mp3","audio/mpeg","3454057","covers/songs/custom/015_lieu_thuoc_cho_trai_tim.jpg","2001-01-01",NULL,"1","published","17092","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"30","3","1",NULL,"Hoài mong","253","songs/custom/016_hoai_mong.mp3","audio/mpeg","4056754","covers/songs/custom/016_hoai_mong.jpg","2002-05-10",NULL,"0","published","4555","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"31","3","3",NULL,"Nỗi đau chạm vào trái tim","231","songs/custom/017_noi_dau_cham_vao_trai_tim.mp3","audio/mpeg","3708176","covers/songs/custom/017_noi_dau_cham_vao_trai_tim.jpg","2010-08-15",NULL,"0","published","4523","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"32","3","3",NULL,"Vị trí nào cho anh","289","songs/custom/018_vi_tri_nao_cho_anh.mp3","audio/mpeg","4625597","covers/songs/custom/018_vi_tri_nao_cho_anh.jpg","2011-03-20",NULL,"0","published","4570","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"33","3","1",NULL,"Anh mới chính là người em yêu","233","songs/custom/019_anh_moi_chinh_la_nguoi_em_yeu.mp3","audio/mpeg","3734926","covers/songs/custom/019_anh_moi_chinh_la_nguoi_em_yeu.jpg","2004-09-12",NULL,"0","published","16920","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"34","3","1",NULL,"Giáng trần","244","songs/custom/020_giang_tran.mp3","audio/mpeg","5867570","covers/songs/custom/020_giang_tran.jpg","2005-12-01",NULL,"1","published","4660","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"35","3","1",NULL,"Ba má miền tây","276","songs/custom/021_ba_ma_mien_tay.mp3","audio/mpeg","4428738","covers/songs/custom/021_ba_ma_mien_tay.jpg","2015-01-10",NULL,"0","published","16527","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"36","3","1",NULL,"Dệt mộng uyên ương","258","songs/custom/022_det_mong_uyen_uong.mp3","audio/mpeg","4140346","covers/songs/custom/022_det_mong_uyen_uong.jpg","2003-06-18",NULL,"0","published","4582","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"37","4","1",NULL,"Hẹn ước từ hư vô","245","songs/custom/023_hen_uoc_tu_hu_vo.mp3","audio/mpeg","3929695","covers/songs/custom/023_hen_uoc_tu_hu_vo.jpg","2022-02-14",NULL,"0","published","15602","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"38","4","3",NULL,"Đừng hỏi em","261","songs/custom/024_dung_hoi_em.mp3","audio/mpeg","4191755","covers/songs/custom/024_dung_hoi_em.jpg","2017-10-15",NULL,"0","published","4276","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"39","4","3",NULL,"Chuyện như chưa bắt đầu","282","songs/custom/025_chuyen_nhu_chua_bat_dau.mp3","audio/mpeg","4514838","covers/songs/custom/025_chuyen_nhu_chua_bat_dau.jpg","2012-06-08",NULL,"1","published","4844","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"40","4","3",NULL,"Dường như ta đã","336","songs/custom/026_duong_nhu_ta_da.mp3","audio/mpeg","5385865","covers/songs/custom/026_duong_nhu_ta_da.jpg","2006-09-20",NULL,"0","published","4482","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"41","4","3",NULL,"Muộn màng là từ lúc","238","songs/custom/027_muon_mang_la_tu_luc.mp3","audio/mpeg","3809323","covers/songs/custom/027_muon_mang_la_tu_luc.jpg","2017-12-03",NULL,"0","published","16837","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"42","4","3",NULL,"Nếu anh đi","251","songs/custom/028_neu_anh_di.mp3","audio/mpeg","4022482","covers/songs/custom/028_neu_anh_di.jpg","2017-12-03",NULL,"0","published","4574","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"43","4","1",NULL,"Anh đợi em được không","280","songs/custom/029_anh_doi_em_duoc_khong.mp3","audio/mpeg","4485998","covers/songs/custom/029_anh_doi_em_duoc_khong.jpg","2019-09-24",NULL,"0","published","16380","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"44","4","1",NULL,"Đúng cũng thành sai thôi","298","songs/custom/030_dung_cung_thanh_sai_thoi.mp3","audio/mpeg","4768957","covers/songs/custom/030_dung_cung_thanh_sai_thoi.jpg","2020-09-29",NULL,"1","published","4541","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"45","4","3",NULL,"Nơi mình dừng chân","254","songs/custom/031_noi_minh_dung_chan.mp3","audio/mpeg","4078488","covers/songs/custom/031_noi_minh_dung_chan.jpg","2019-01-04",NULL,"0","published","4603","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"46","4","3",NULL,"Như một giấc mơ","279","songs/custom/032_nhu_mot_giac_mo.mp3","audio/mpeg","4465101","covers/songs/custom/032_nhu_mot_giac_mo.jpg","2013-03-24",NULL,"0","published","16341","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"47","4","3",NULL,"Đâu chỉ riêng em","237","songs/custom/033_dau_chi_rieng_em.mp3","audio/mpeg","3801799","covers/songs/custom/033_dau_chi_rieng_em.jpg","2017-07-26",NULL,"0","published","4062","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"48","4","1",NULL,"Người hãy quên em đi","274","songs/custom/034_nguoi_hay_quen_em_di.mp3","audio/mpeg","4396137","covers/songs/custom/034_nguoi_hay_quen_em_di.jpg","2017-12-03",NULL,"0","published","4569","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"49","4","1",NULL,"Vì em quá yêu anh","278","songs/custom/035_vi_em_qua_yeu_anh.mp3","audio/mpeg","4457995","covers/songs/custom/035_vi_em_qua_yeu_anh.jpg","2013-04-08",NULL,"1","published","4670","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"50","4","1",NULL,"Hát với dòng sông","287","songs/custom/036_hat_voi_dong_song.mp3","audio/mpeg","4598430","covers/songs/custom/036_hat_voi_dong_song.jpg","2002-05-15",NULL,"0","published","16429","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"51","4","1",NULL,"Cây đàn sinh viên","280","songs/custom/037_cay_dan_sinh_vien.mp3","audio/mpeg","4481401","covers/songs/custom/037_cay_dan_sinh_vien.jpg","2001-12-20",NULL,"0","published","4417","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"52","4","3",NULL,"Nếu có buông tay","253","songs/custom/038_neu_co_buong_tay.mp3","audio/mpeg","4055083","covers/songs/custom/038_neu_co_buong_tay.jpg","2017-12-03",NULL,"0","published","4515","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"53","4","3",NULL,"Biết khi nào gặp lại","246","songs/custom/039_biet_khi_nao_gap_lai.mp3","audio/mpeg","3945159","covers/songs/custom/039_biet_khi_nao_gap_lai.jpg","2013-03-24",NULL,"0","published","4522","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"54","5","3",NULL,"Cơn mưa băng giá","298","songs/custom/040_con_mua_bang_gia.mp3","audio/mpeg","4783167","covers/songs/custom/040_con_mua_bang_gia.jpg","2016-01-10",NULL,"1","published","4494","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"55","5","3",NULL,"Trái tim bên lề","314","songs/custom/041_trai_tim_ben_le.mp3","audio/mpeg","5024748","covers/songs/custom/041_trai_tim_ben_le.jpg","2000-05-20",NULL,"0","published","4384","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"56","5","3",NULL,"Để nhớ một thời ta đã yêu","374","songs/custom/042_de_nho_mot_thoi_ta_da_yeu.mp3","audio/mpeg","5996085","covers/songs/custom/042_de_nho_mot_thoi_ta_da_yeu.jpg","2012-08-15",NULL,"0","published","16488","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"57","6","1",NULL,"Lạy Phật Quan Âm","291","songs/custom/043_lay_phat_quan_am.mp3","audio/mpeg","4665721","covers/songs/custom/043_lay_phat_quan_am.jpg","2015-04-15",NULL,"0","published","16333","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"58","6","1",NULL,"Liên hoa","265","songs/custom/044_lien_hoa.mp3","audio/mpeg","4246090","covers/songs/custom/044_lien_hoa.jpg","2023-09-20",NULL,"0","published","16205","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"59","6","1",NULL,"Nghìn mắt nghìn tay","338","songs/custom/045_nghin_mat_nghin_tay.mp3","audio/mpeg","5421391","covers/songs/custom/045_nghin_mat_nghin_tay.jpg","2023-09-20",NULL,"1","published","4584","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"60","6","1",NULL,"Mẹ từ bi","365","songs/custom/046_me_tu_bi.mp3","audio/mpeg","5842694","covers/songs/custom/046_me_tu_bi.jpg","2015-05-20",NULL,"0","published","4526","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"61","6","1",NULL,"Chú Đại Bi","239","songs/custom/047_chu_dai_bi.mp3","audio/mpeg","3824787","covers/songs/custom/047_chu_dai_bi.jpg","2016-02-10",NULL,"0","published","16757","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"62","6","1",NULL,"Nhà còn thương em mà","272","songs/custom/048_nha_con_thuong_em_ma.mp3","audio/mpeg","4366462","covers/songs/custom/048_nha_con_thuong_em_ma.jpg","2023-09-20",NULL,"0","published","4771","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"63","6","1",NULL,"Và ta đã không hát như lúc xưa","129","songs/custom/049_va_ta_da_khong_hat_nhu_luc_xua.mp3","audio/mpeg","2066015","covers/songs/custom/049_va_ta_da_khong_hat_nhu_luc_xua.jpg","2023-09-20",NULL,"0","published","4415","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"64","7","1",NULL,"Ầu ơ ví dầu","281","songs/custom/050_au_o_vi_dau.mp3","audio/mpeg","4510658","covers/songs/custom/050_au_o_vi_dau.jpg","2024-01-01",NULL,"1","published","4662","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"65","8","1",NULL,"Cảm ơn người đã thức cùng tôi","293","songs/custom/051_cam_on_nguoi_da_thuc_cung_toi.mp3","audio/mpeg","4698322","covers/songs/custom/051_cam_on_nguoi_da_thuc_cung_toi.jpg","2022-11-10",NULL,"0","published","4725","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"66","9","1",NULL,"Kiếm đâu bây giờ","253","songs/custom/052_kiem_dau_bay_gio.mp3","audio/mpeg","4051321","covers/songs/custom/052_kiem_dau_bay_gio.jpg","2023-05-15",NULL,"0","published","4969","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"67","9","1",NULL,"Ở trong khu rừng","310","songs/custom/053_o_trong_khu_rung.mp3","audio/mpeg","4974175","covers/songs/custom/053_o_trong_khu_rung.jpg","2023-06-20",NULL,"0","published","4543","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"68","9","1",NULL,"Còn gì đẹp hơn","282","songs/custom/054_con_gi_dep_hon.mp3","audio/mpeg","4521107","covers/songs/custom/054_con_gi_dep_hon.jpg","2023-07-25",NULL,"0","published","4534","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"69","10","3",NULL,"Nỗi đau giữa hòa bình","453","songs/custom/055_noi_dau_giua_hoa_binh.mp3","audio/mpeg","7256232","covers/songs/custom/055_noi_dau_giua_hoa_binh.jpg","2023-12-01",NULL,"1","published","4408","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"70","11","1",NULL,"Mặt trời trong bóng tối","233","songs/custom/056_mat_troi_trong_bong_toi.mp3","audio/mpeg","3737016","covers/songs/custom/056_mat_troi_trong_bong_toi.jpg","2020-01-01",NULL,"0","published","4100","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"71","12","1",NULL,"Người gieo mầm xanh","264","songs/custom/057_nguoi_gieo_mam_xanh.mp3","audio/mpeg","4228118","covers/songs/custom/057_nguoi_gieo_mam_xanh.jpg","2022-05-01",NULL,"0","published","4335","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"72","13","1",NULL,"Nơi pháo hoa rực rỡ","309","songs/custom/058_noi_phao_hoa_ruc_ro.mp3","audio/mpeg","4947425","covers/songs/custom/058_noi_phao_hoa_ruc_ro.jpg","2023-12-31",NULL,"0","published","4583","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"73","12","3",NULL,"Nếu một mai tôi có bay lên trời","269","songs/custom/059_neu_mot_mai_toi_co_bay_len_troi.mp3","audio/mpeg","4315889","covers/songs/custom/059_neu_mot_mai_toi_co_bay_len_troi.jpg","2020-03-20",NULL,"0","published","4367","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"74","14","1",NULL,"Lớn rồi còn khóc nhè","303","songs/custom/060_lon_roi_con_khoc_nhe.mp3","audio/mpeg","4853803","covers/songs/custom/060_lon_roi_con_khoc_nhe.jpg","2019-04-10",NULL,"1","published","4431","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"75","15","3",NULL,"Ước mơ của mẹ","430","songs/custom/061_uoc_mo_cua_me.mp3","audio/mpeg","6880905","covers/songs/custom/061_uoc_mo_cua_me.jpg","2022-01-15",NULL,"0","published","4553","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"76","16","3",NULL,"Cha già rồi đúng không","318","songs/custom/062_cha_gia_roi_dung_khong.mp3","audio/mpeg","5102906","covers/songs/custom/062_cha_gia_roi_dung_khong.jpg","2021-03-10",NULL,"0","published","4188","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"77","17","1",NULL,"Sao cha không","285","songs/custom/063_sao_cha_khong.mp3","audio/mpeg","4572098","covers/songs/custom/063_sao_cha_khong.jpg","2021-03-15",NULL,"0","published","4322","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"78","18","3",NULL,"Điều cha chưa nói","300","songs/custom/064_dieu_cha_chua_noi.mp3",,"0","covers/songs/custom/064_dieu_cha_chua_noi.jpg","2021-03-05",NULL,"0","published","4424","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"79","17","3",NULL,"Sau lời từ khước","262","songs/custom/065_sau_loi_tu_khuoc.mp3","audio/mpeg","4197189","covers/songs/custom/065_sau_loi_tu_khuoc.jpg","2024-02-14",NULL,"1","published","4343","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"80","19","1",NULL,"Nhật kí của mẹ","480","songs/custom/066_nhat_ki_cua_me.mp3",,"0","covers/songs/custom/066_nhat_ki_cua_me.jpg","2011-01-01",NULL,"0","published","4619","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"81","9","1",NULL,"Phép màu","257","songs/custom/067_phep_mau.mp3","audio/mpeg","4113179","covers/songs/custom/067_phep_mau.jpg","2023-01-01",NULL,"0","published","4636","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"82","20","1",NULL,"Cảm ơn và xin lỗi","316","songs/custom/068_cam_on_va_xin_loi.mp3","audio/mpeg","5071559","covers/songs/custom/068_cam_on_va_xin_loi.jpg","2019-12-10",NULL,"0","published","4413","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"83","21","1",NULL,"Ngày hạnh phúc","217","songs/custom/069_ngay_hanh_phuc.mp3","audio/mpeg","3474955","covers/songs/custom/069_ngay_hanh_phuc.jpg","2005-01-01",NULL,"0","published","17048","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"84","21","1",NULL,"Tình khúc vàng","327","songs/custom/070_tinh_khuc_vang.mp3","audio/mpeg","5243341","covers/songs/custom/070_tinh_khuc_vang.jpg","2003-05-15",NULL,"1","published","4707","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"85","22","1",NULL,"Đám cưới trên đường quê","341","songs/custom/071_dam_cuoi_tren_duong_que.mp3","audio/mpeg","5456500","covers/songs/custom/071_dam_cuoi_tren_duong_que.jpg","2010-01-01",NULL,"0","published","16941","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"86","23","1",NULL,"Thuyền hoa","323","songs/custom/072_thuyen_hoa.mp3","audio/mpeg","5170198","covers/songs/custom/072_thuyen_hoa.jpg","2000-01-01",NULL,"0","published","16989","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"87","24","1",NULL,"Nhất trần đời","369","songs/custom/073_nhat_tran_doi.mp3","audio/mpeg","5905806","covers/songs/custom/073_nhat_tran_doi.jpg","2015-01-01",NULL,"0","published","4251","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"88","24","1",NULL,"Rượu cưới ngày xuân","372","songs/custom/074_ruou_cuoi_ngay_xuan.mp3","audio/mpeg","5953453","covers/songs/custom/074_ruou_cuoi_ngay_xuan.jpg","2014-01-01",NULL,"0","published","15947","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"89","25","1",NULL,"Rước dâu miệt vườn","270","songs/custom/075_ruoc_dau_miet_vuon.mp3",,"0","covers/songs/custom/075_ruoc_dau_miet_vuon.jpg","2012-01-01",NULL,"1","published","4352","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"90","24","1",NULL,"Ngày xuân vui cưới","390","songs/custom/076_ngay_xuan_vui_cuoi.mp3","audio/mpeg","6242681","covers/songs/custom/076_ngay_xuan_vui_cuoi.jpg","2014-01-01",NULL,"0","published","4392","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"91","23","1",NULL,"Đám cưới như mơ","284","songs/custom/077_dam_cuoi_nhu_mo.mp3","audio/mpeg","4558723","covers/songs/custom/077_dam_cuoi_nhu_mo.jpg","2001-01-01",NULL,"0","published","4689","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"92","26","1",NULL,"Rồi tới luôn","242","songs/custom/078_roi_toi_luon.mp3","audio/mpeg","3887899","covers/songs/custom/078_roi_toi_luon.jpg","2021-07-20",NULL,"0","published","4444","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"93","27","4",NULL,"Mình cưới nhau đi","242","songs/custom/079_minh_cuoi_nhau_di.mp3","audio/mpeg","3884137","covers/songs/custom/079_minh_cuoi_nhau_di.jpg","2018-02-14",NULL,"0","published","4547","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"94","26","1",NULL,"Yêu là cưới","177","songs/custom/080_yeu_la_cuoi.mp3","audio/mpeg","2834224","covers/songs/custom/080_yeu_la_cuoi.jpg","2021-10-01",NULL,"1","published","16324","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"95","28","4",NULL,"Một ngày chẳng nắng","240","songs/custom/081_mot_ngay_chang_nang.mp3","audio/mpeg","3847775","covers/songs/custom/081_mot_ngay_chang_nang.jpg","2023-01-01",NULL,"0","published","4721","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"96","28","4",NULL,"Kìa bóng dáng ai","164","songs/custom/082_kia_bong_dang_ai.mp3","audio/mpeg","2632350","covers/songs/custom/082_kia_bong_dang_ai.jpg","2023-05-01",NULL,"0","published","4521","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"97","29","1",NULL,"See tình","236","songs/custom/083_see_tinh.mp3","audio/mpeg","3787589","covers/songs/custom/083_see_tinh.jpg","2022-02-20",NULL,"0","published","4601","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"98","29","1",NULL,"Gieo quẻ","259","songs/custom/084_gieo_que.mp3","audio/mpeg","4154557","covers/songs/custom/084_gieo_que.jpg","2022-01-01",NULL,"0","published","4974","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"99","29","1",NULL,"Kẻ cắp gặp bà già","269","songs/custom/085_ke_cap_gap_ba_gia.mp3","audio/mpeg","4317979","covers/songs/custom/085_ke_cap_gap_ba_gia.jpg","2020-04-04",NULL,"1","published","4340","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"100","29","1",NULL,"Bo xì bo","216","songs/custom/086_bo_xi_bo.mp3","audio/mpeg","3468268","covers/songs/custom/086_bo_xi_bo.jpg","2022-12-10",NULL,"0","published","4630","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"101","29","1",NULL,"Duyên âm","239","songs/custom/087_duyen_am.mp3","audio/mpeg","3826877","covers/songs/custom/087_duyen_am.jpg","2019-10-20",NULL,"0","published","4541","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
